Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
22,0,12.7887398,869.8323364,91.11528245,158.613803,0.850413442
23,0,12.1430476,869.0282593,88.35539024,162.4471128,0.691801488
0,0,11.53684695,868.5022583,86.12232034,156.3350442,0.46699211
1,0,11.18381502,868.1450806,84.44307164,145.1973974,0.304075301
2,0,10.916818,868.1090698,84.1671142,132.497511,0.310095817
3,0,10.66999498,868.5079346,83.95511541,119.2845891,0.341466993
4,0,10.4675159,869.2310791,83.92068826,105.9388065,0.378837824
5,0,10.9758568,869.9743042,82.89253143,92.66982884,0.398153812
6,111,16.0657766,870.756958,79.31858735,79.66506174,0.366841733
7,337,18.91585686,871.440979,54.74282783,67.17644702,0.236545146
8,539,20.96766004,871.7237549,49.10510588,55.61835522,0.229235962
9,707,22.07547681,871.3830566,46.26302437,45.75198469,0.451389581
10,805,22.73242456,870.8078613,45.98101748,38.92138264,0.677848279
11,832,22.84924779,869.9331055,47.95762598,36.8738261,0.863876641
12,778,22.39441423,869.0374146,51.79110922,40.34880965,0.975826383
13,607,21.38252472,868.2999878,57.38849467,48.15942157,1.022666216
14,398,20.12744226,867.9069214,63.71820528,58.58283325,1.004997492
15,228,18.70638944,867.9129639,70.93910742,70.44766371,0.906532824
16,17,16.73600679,868.0634766,84.1335887,83.10848874,0.695828259
17,0,15.20017956,868.4052734,93.75516542,96.21033809,0.580857158
18,0,14.55034051,868.9689941,94.52770754,109.5266648,0.506093562
19,0,14.03009542,869.4856567,94.92764225,122.8763177,0.597102463
20,0,13.68293456,869.7316895,94.54956731,136.0310688,0.789946854
21,0,13.28323923,869.5198364,92.26654538,148.5248037,0.820923328
22,0,12.75950588,869.3532104,89.9709884,158.9413799,0.733929873
23,0,12.27614021,869.0124512,88.36160409,162.8029658,0.661002398
0,0,11.8141709,868.4666748,87.50498013,156.579981,0.649456441
1,0,11.40148867,868.2875366,87.07155569,145.3621957,0.686967552
2,0,10.95418217,868.3133545,86.44877436,132.6259801,0.674315214
3,0,10.54187229,868.6546631,85.7144453,119.3993724,0.647246063
4,0,10.19626087,869.300293,84.61608666,106.0530153,0.613506019
5,0,10.49342738,870.1448975,83.35394797,92.79310403,0.563800991
6,108,15.54160714,871.0167236,77.70334079,79.80649107,0.463907182
7,333,18.38789012,871.632019,50.77954096,67.34645847,0.443165302
8,539,20.2905209,872.2009277,45.64838797,55.82987299,0.528316379
9,710,21.32858372,872.2148438,43.76054522,46.01925396,0.646010101
10,808,21.93899652,871.5957642,43.77430918,39.24957631,0.760251582
11,834,22.10068898,870.6831055,45.67798068,37.23699621,0.856338918
12,757,21.86307439,869.7288208,48.98066438,40.69790386,0.916164756
13,646,21.13974881,868.840271,53.48835357,48.46783203,0.944026887
14,491,20.01976115,868.2877808,59.18747173,58.85088008,0.974589765
15,277,18.63616707,868.0575562,66.99817612,70.68432351,0.955859244
16,40,16.4307047,868.4673462,81.83243127,83.32299463,0.810534835
17,0,14.56983873,869.1253052,94.01360864,96.4108872,0.795073569
18,0,13.91187639,869.8981934,96.22775633,109.7209741,0.748190701
19,0,13.41484506,870.6898804,95.75088974,123.0732701,0.749343216
20,0,12.95280822,870.9769897,94.00125942,136.243449,0.763291299
21,0,12.48394545,870.6315308,91.14497116,148.7748417,0.6367383
22,0,12.05840991,870.1679688,89.13986581,159.2642497,0.477959216
23,0,11.72306221,869.9147339,88.48304266,163.1563078,0.462746501
0,0,11.34636395,869.5046387,88.62407056,156.8218838,0.559539199
1,0,11.00854112,869.3179321,89.00537955,145.5251922,0.674163163
2,0,10.69708795,869.4856567,89.57501655,132.7538234,0.716375947
3,0,10.43917633,869.8753052,89.49230974,119.5143524,0.694565475
4,0,10.20898343,870.3633423,88.70833238,106.1679975,0.590540588
5,0,10.56932531,871.1333618,87.49844779,92.91756073,0.428022325
6,77,15.42652859,871.8292847,87.57328918,79.94936735,0.267642498
7,272,18.26704028,872.4624023,61.50349037,67.5180081,0.230217203
8,502,20.15109181,872.6831665,55.92069409,56.04272545,0.375555038
9,688,21.28675473,872.3479614,53.29719363,46.28709764,0.544780731
10,780,21.94529287,871.6997681,52.87911877,39.57680278,0.67564106
11,790,22.17582672,870.7268677,53.49527638,37.59757534,0.766587615
12,675,21.94503461,869.8480835,55.18445464,41.04386914,0.834454834
13,477,21.20045007,869.0251465,58.69750916,48.77319071,0.888342083
14,333,20.04339307,868.6512451,64.11522726,59.11589407,0.946743429
15,165,18.55967446,868.6294556,71.85790888,70.91781713,0.951242626
16,42,16.792684,868.8184204,82.53266787,83.5340981,0.840072155
17,0,15.40852822,869.1884766,92.0477499,96.60771735,0.802853525
18,0,14.47530491,869.8071899,96.73673563,109.9111735,0.79611367
19,0,13.86729516,870.1825562,98.41532851,123.2656304,0.827500105
20,0,13.41000798,870.3803711,98.09630676,136.450657,0.837641835
21,0,12.87247888,870.2999268,96.42878138,149.0191921,0.743400335
22,0,12.494803,869.9586792,95.13307755,159.5822107,0.705200016
23,0,12.12302287,869.5372314,95.80217197,163.5070541,0.754370332
0,0,11.7502668,869.0120239,95.98198585,157.0607374,0.824814916
1,0,11.41365447,868.7994385,93.53956568,145.6864258,0.892543554
2,0,11.03577022,868.6236572,89.90334093,132.8810835,0.878418982
3,0,10.71707739,868.8834229,86.90044138,119.6295623,0.881222546
4,0,10.48838201,869.3536377,82.7294602,106.2837723,0.805386543
5,0,10.7701897,870.1485596,80.17307741,93.04320086,0.69793117
6,102,15.71506438,870.963623,82.72414369,80.09367262,0.61387223
7,314,18.12641198,872.0422363,57.61560814,67.69104843,0.538771451
8,531,19.66435738,872.6496582,56.27410487,56.25682954,0.572930813
9,700,20.8333708,872.4963989,55.71701426,46.55539694,0.620613277
10,780,21.63999179,872.0053711,56.14335176,39.90293026,0.666431665
11,798,22.26246162,871.112793,56.87221276,37.95544605,0.711136818
12,728,22.17023251,870.0043335,58.00354327,41.38658511,0.748229742
13,496,21.9094144,869.0230103,59.6198038,49.07536901,0.798853457
14,451,21.10474702,868.3873291,63.43069232,59.37774923,0.858603477
15,251,19.57154885,868.140686,71.27711237,71.14802711,0.871309221
16,16,17.21390636,868.2609863,85.84603225,83.74168664,0.769893825
17,0,15.37799472,868.6841431,97.12061514,96.80072403,0.793538213
18,0,14.92508042,869.2463989,98.45529877,110.0971631,0.833191693
19,0,14.7635903,869.7131348,97.12020282,123.4532982,0.834227204
20,0,14.51916911,870.0340576,95.33809725,136.6525817,0.810077488
21,0,14.04606197,869.7893677,94.56147068,149.2577058,0.792668939
22,0,13.75231216,869.1016846,93.87042897,159.8950595,0.766506374
23,0,13.47473081,868.5916748,92.21315703,163.8551208,0.74172008
0,0,12.99626937,868.149353,89.40273353,157.296531,0.719793737
1,0,12.62186958,867.9518433,87.37540898,145.845937,0.691024065
2,0,12.28529745,867.9931641,86.65852899,133.0078036,0.610036016
3,0,11.82318881,868.3839111,86.01327802,119.7450348,0.508660316
4,0,11.27000663,868.8033447,84.33617105,106.4003575,0.421219528
5,0,11.3583652,869.5413208,81.99820085,93.17002411,0.349753916
6,100,15.84147034,870.4085083,89.48579678,80.23938125,0.239495903
7,322,19.2848056,871.1705322,53.23678153,67.86553009,0.387488157
8,527,20.80548788,871.5103149,50.78945914,56.47210168,0.55409193
9,692,21.97078817,871.3668823,49.85184187,46.82403346,0.697782636
10,775,22.53827567,870.9533691,51.73969009,40.22782821,0.824109375
11,815,22.69041661,870.0123291,54.57975054,38.3104918,0.89717406
12,755,22.42631864,868.9099121,58.31110766,41.7259325,0.970703363
13,645,21.46849801,867.9664917,64.92648444,49.37423869,1.027024984
14,435,20.2042978,867.765686,72.64542147,59.63631788,0.994874954
15,254,18.94070635,867.8647461,79.81066826,71.37483148,0.907274604
16,39,16.97549882,868.0531006,92.01316119,83.94564646,0.758084178
17,0,15.65878197,868.5935669,100,96.98980521,0.706226826
18,0,15.14031651,869.3279419,100,110.2788458,0.684615254
19,0,14.32219499,869.8823242,100,123.636177,0.685928524
20,0,13.58865038,869.9362793,100,136.8491159,0.677693725
21,0,13.08847777,869.5500488,96.98378083,149.4902384,0.577787578
22,0,12.66965265,869.093811,94.82482454,160.2025906,0.537152827
23,0,12.24126444,868.5413818,93.88863439,164.2004247,0.568046987
0,0,11.7701675,868.0117188,92.48215635,157.5292575,0.611691356
1,0,11.31500774,867.7423096,89.88135424,146.0037683,0.657248735
2,0,10.8514538,867.7370605,86.79953089,133.1340267,0.627744496
3,0,10.48483654,868.2035522,83.79398878,119.8608011,0.595571399
4,0,10.17779551,868.6608276,81.29921354,106.517769,0.55941999
5,0,10.3326514,869.2404785,78.47220545,93.29802792,0.507058561
6,91,15.51891425,869.9177856,84.29074656,80.38646751,0.431934267
7,295,18.03726474,870.4725342,47.03187809,68.04139535,0.349243373
8,523,20.66095926,870.6252441,37.20184675,56.68845201,0.462426007
9,679,21.80518043,870.3440552,35.01179815,47.09288472,0.61410284
10,770,22.42971491,869.6647949,36.40191498,40.55136438,0.722637832
11,803,22.61217043,868.6085815,39.44067538,38.66259547,0.808810174
12,741,22.30387137,867.6372681,43.92213772,42.06179234,0.868176639
13,641,21.57356587,866.8244629,49.54463665,49.66967436,0.902167857
14,96,20.41902174,866.43927,56.17180909,59.89147876,0.914315939
15,54,18.85320285,866.3448486,65.25964652,71.59811784,0.875564814
16,12,16.08640012,866.5437012,83.13917811,84.14587236,0.761673272
17,0,14.00466919,867.0550537,95.85032598,97.17486142,0.755278587
18,0,13.36093448,867.7682495,97.00756502,110.4561277,0.816679418
19,0,13.02718389,868.118042,94.20221449,123.8141739,0.867907584
20,0,12.6005044,868.0514526,90.72645268,137.0401574,0.82782805
21,0,12.04768903,867.782959,89.07685441,149.7166497,0.705168545
22,0,11.62411928,867.3665161,88.15181415,160.5045971,0.680812895
23,0,11.20916027,866.9692993,87.71043683,164.5428834,0.74663198
0,0,10.81953843,866.4404297,87.18581387,157.7589137,0.814527273
1,0,10.50259372,866.0759888,85.66867529,146.1599637,0.861634016
2,0,10.14782776,866.0009155,84.04184437,133.2597957,0.819774866
3,0,9.818271783,866.0581055,82.34438084,119.9768916,0.751396418
4,0,9.536598126,866.449585,80.39705221,106.6360209,0.685790002
5,0,9.738250253,867.0084839,79.27646947,93.42720741,0.611977994
6,100,14.9457754,867.6654663,80.85994799,80.53490575,0.509580374
7,304,17.97243984,868.1960449,50.91267339,68.21859285,0.4487333
8,486,19.86511164,868.3577271,47.68757226,56.90579142,0.510999084
9,614,21.01940763,868.3204346,46.28593114,47.36182909,0.667783678
10,700,21.69228086,867.9143677,47.85313792,40.8734077,0.816810727
11,767,21.8747205,867.2364502,51.38271651,39.01164052,0.961029589
12,642,20.91518362,866.5641479,60.44878858,42.39404635,1.059677243
13,521,19.5362925,866.1661377,70.42776044,49.96154977,1.096008182
14,412,18.33115483,866.0408936,77.97079152,60.14310673,1.09623456
15,226,17.19164539,865.9663086,86.28858436,71.81776818,0.933722794
16,37,15.80070618,866.0518799,95.87147042,84.34226131,0.865441799
17,0,14.84753919,866.3118286,100,97.35579585,0.836431563
18,0,13.97080928,866.7253418,100,110.6289181,0.879047692
19,0,13.32227827,866.9973755,100,123.9871999,0.950813413
20,0,12.95277144,866.9464722,97.90523934,137.2256085,0.990209579
21,0,12.37607933,866.881958,92.62468151,149.9368049,0.957905948
22,0,11.64512826,866.776123,89.42670015,160.8008709,0.940297008
23,0,11.11320122,866.3932495,86.80822198,164.8824156,0.956355095
0,0,10.66401366,866.121521,83.95250886,157.9855005,0.974868953
1,0,10.21816948,865.9640503,80.33469372,146.3145689,0.980110884
2,0,9.736161583,865.6618042,76.87331698,133.3851531,0.913438499
3,0,9.310669653,865.755127,74.04459495,120.0933353,0.813913167
4,0,8.983855461,866.0871582,71.09419156,106.7551255,0.698094845
5,0,9.146658249,866.6660767,69.6197522,93.55755537,0.544429243
6,102,14.41897743,867.4061279,81.05734308,80.68466291,0.40806517
7,321,15.94914059,868.0831909,52.02987128,68.39705871,0.530782998
8,518,19.19074318,868.6937866,36.3346244,57.12402725,0.740184367
9,674,20.28524914,868.6769409,37.6635507,47.63074307,0.781609893
10,755,21.01506847,868.2302246,39.29441928,41.19382698,0.789523959
11,701,21.33938651,867.2210083,41.94284642,39.35751096,0.81439507
12,645,21.2882926,866.1953735,45.23664187,42.72257865,0.848933697
13,516,20.7507087,865.5436401,49.43449213,50.24974462,0.865320921
14,295,19.69905194,865.2773438,54.8527696,60.39108639,0.843816638
15,109,18.07958338,865.1890259,63.27870418,72.03367689,0.770922124
16,11,15.00550526,865.5495605,82.88520823,84.53470741,0.719644785
17,0,13.29011175,866.2816162,91.88934588,97.53251447,0.719044626
18,0,12.84746756,866.9498901,91.66474385,110.7971294,0.787122011
19,0,12.52219922,867.4285889,90.76601793,124.15517,0.845745325
20,0,12.02931673,867.7216797,90.31969449,137.4053765,0.820979714
21,0,11.51359733,867.6830444,90.01348122,150.1505742,0.726650298
22,0,11.56518242,867.4377441,89.20228369,161.0912028,0.642762482
23,0,11.59320112,867.2950439,88.38531209,165.2189407,0.639552832
0,0,11.44727552,866.9504395,87.62699778,158.2090227,0.670220494
1,0,11.28991536,866.6003418,86.92220042,146.4676311,0.679571688
2,0,11.12300611,866.6693726,85.96997033,133.5101414,0.659529209
3,0,10.92732664,866.8569946,85.32097855,120.2101598,0.606102228
4,0,10.73197176,867.3887939,83.84079107,106.875093,0.500867367
5,0,10.71051861,867.8876953,83.50239536,93.68906218,0.391911358
6,94,14.5144157,868.8522339,87.81347717,80.83570769,0.309384465
7,314,17.32234676,869.6559448,53.65492942,68.57673781,0.144875765
8,515,19.18957488,869.8883667,47.82228159,57.34306582,0.386672825
9,666,20.12886466,869.7304688,46.44558617,47.89950286,0.616848886
10,761,20.61947423,869.2607422,47.27399822,41.51249154,0.762060821
11,785,20.63929442,868.6417236,48.92287776,39.70009081,0.810768783
12,724,20.32571466,867.9069214,50.83440878,43.04727155,0.826212287
13,582,19.62137013,867.2219849,52.83447474,50.53413368,0.838484645
14,419,18.62322439,866.9309082,55.59513644,60.63529381,0.850975335
15,207,17.12772421,866.960083,62.29393877,72.24572648,0.740698099
16,26,14.60485703,867.0413208,79.06564519,84.72311133,0.649625599
17,0,13.40979541,867.4031982,87.11301606,97.70492611,0.621822774
18,0,13.13986887,867.8690186,85.05801902,110.9606778,0.763700843
19,0,13.10361774,867.9866943,82.86110199,124.3180036,0.888757169
20,0,13.02299843,868.1000366,81.5960665,137.5793739,0.886171877
21,0,12.54364657,868.0368652,83.19009216,150.3578341,0.751563847
22,0,12.00555836,867.9490967,85.14338074,161.3753832,0.598145366
23,0,11.6647845,867.723938,84.89379179,165.5523788,0.548419356
0,0,11.38319582,867.4350586,83.9369831,158.4294889,0.653143644
1,0,11.20309067,867.3096924,82.53232071,146.6191985,0.773301363
2,0,10.92218308,867.1358643,81.54932984,133.6348022,0.786372304
3,0,10.5019335,867.338562,79.8695711,120.3273915,0.778453588
4,0,10.17666028,867.890686,77.91032761,106.9959318,0.758822739
5,0,9.904831689,868.3320923,75.54452967,93.82171582,0.74325943
6,97,14.17249856,868.8896484,72.88171493,80.9880042,0.708497107
7,315,18.35906986,869.432373,53.96909103,68.75756302,0.511679173
8,512,19.94490517,869.7338257,37.89216062,57.56281108,0.387300283
9,666,21.16755783,869.4379272,36.41072096,48.16798382,0.455883384
10,761,21.82743953,868.7841797,36.84218623,41.82927148,0.565589845
11,786,21.97019603,868.1029663,39.1642432,40.03926591,0.662826777
12,739,21.50885561,867.333313,42.78687941,43.36801187,0.72655952
13,637,20.61686223,866.918396,46.97844671,50.81459994,0.741191328
14,461,19.44426107,866.7121582,51.06215234,60.87561701,0.744189382
15,250,17.78552687,866.8825073,58.56360404,72.45381615,0.70316726
16,32,14.58284228,867.2776489,79.21160842,84.90738016,0.620754361
17,0,12.74757763,867.8683472,87.4482937,97.87294254,0.606602371
18,0,12.31017816,868.4161377,84.85272406,111.1194827,0.825232625
19,0,12.3603061,868.6906128,80.12483039,124.475624,0.975227475
20,0,12.23002763,868.7160645,76.01493672,137.7475187,1.004325509
21,0,11.6949036,868.4517822,73.92997047,150.5584669,0.944779575
22,0,11.04135281,867.9967651,72.97483266,161.6532027,0.854540467
23,0,10.5393449,867.6999512,71.59341758,165.882651,0.79174
0,0,10.18930349,867.451416,69.16181764,158.6469118,0.793474734
1,0,9.898809209,867.4199829,65.72181826,146.7693206,0.843102217
2,0,9.655841814,867.5556641,61.85030903,133.7591767,0.882613957
3,0,9.614840527,867.7865601,56.07870567,120.4450551,0.963763535
4,0,9.760441329,868.2546387,49.30433366,107.1176479,1.057341456
5,0,10.10708571,869.0059204,43.86333004,93.95550177,1.123452187
6,99,12.86688415,869.7587891,41.7443075,81.14151026,1.118167281
7,312,16.53088453,870.515686,38.55149365,68.93946326,0.932934999
8,508,19.96067253,870.8662109,31.50354858,57.7831626,0.535875857
9,662,21.34845707,871.001709,31.64915999,48.4360582,0.627089858
10,756,21.82156559,870.5296631,36.15545183,42.14403469,0.75217551
11,801,21.82401179,869.7518311,41.41180481,40.3749194,0.848057151
12,749,21.26617876,868.9976196,47.37718957,43.68468313,0.909908295
13,629,20.25771366,868.3967285,53.67518442,51.0910221,0.924052298
14,453,19.08208865,867.9342041,58.96496131,61.11193792,0.882510066
15,244,17.71283042,867.7875366,65.4078503,72.65783564,0.775980771
16,29,14.79900372,867.9289551,82.71569695,85.08741958,0.704695106
17,0,12.8334549,868.3253174,91.3082357,98.0364786,0.618247271
18,0,12.28920586,868.862854,89.92775318,111.2734673,0.707329512
19,0,12.18646852,869.1328125,86.49298975,124.6279593,0.85603112
20,0,12.06536584,869.2278442,83.09500713,137.9097342,0.917227268
21,0,11.631757,869.1502075,81.14759422,150.7523618,0.87524873
22,0,11.13213176,868.6828003,79.905529,161.9244522,0.789696455
23,0,10.76837881,868.1549683,78.60807128,166.209679,0.690033913
0,0,10.48904832,867.838562,77.20807652,158.8613078,0.568904757
1,0,10.25740196,867.6257324,75.58592367,146.9180479,0.405643404
2,0,10.02312506,867.5587158,75.14259675,133.8833056,0.199187934
3,0,9.796084423,868.0715332,74.68243652,120.5631737,0.119021192
4,0,9.589976183,868.6548462,75.06465256,107.2402456,0.228383482
5,0,9.740536856,869.5336304,74.46382678,94.09040305,0.391196072
6,96,14.42829773,870.1456299,77.89743378,81.29619717,0.554977477
7,306,18.09654118,870.9009399,53.65070179,69.12237742,0.579649806
8,505,19.75629689,871.2216187,48.92363306,58.00402049,0.600269616
9,661,21.22522586,870.8433228,47.76740966,48.70359988,0.648282111
10,756,21.97973727,870.1124268,48.09037323,42.45665215,0.721855283
11,780,22.07892083,869.2734985,50.46549602,40.70693799,0.806104898
12,732,21.50724438,868.3759155,55.15741705,43.99717344,0.798687994
13,615,20.51284254,867.901062,61.07152322,51.36328496,0.701621175
14,443,19.49285534,867.6499634,66.07108491,61.34414626,0.599132955
15,237,18.11404203,867.4747314,72.95760105,72.85768455,0.54495126
16,10,15.07417173,867.5847168,89.33906104,85.26312998,0.465605885
17,0,13.74445155,867.8483276,91.1104275,98.19545227,0.426413655
18,0,13.31916206,868.0948486,90.3675005,111.4225585,0.687661648
19,0,13.15985901,868.3744507,89.51053005,124.7749421,0.88729471
20,0,12.87027864,868.430603,88.36472202,138.0659497,0.902130365
21,0,12.31275423,868.2155762,87.17992058,150.9394149,0.778069556
22,0,11.80861604,868.0901489,85.34837712,162.1889239,0.624715149
23,0,11.4555217,867.9785156,83.89123464,166.5333854,0.514229596
0,0,11.16625504,867.7996826,82.76483395,159.0726972,0.486726731
1,0,10.90491692,867.7369385,81.83635117,147.0654317,0.510738909
2,0,10.69706188,867.6630249,80.3139747,134.0072282,0.498918056
3,0,10.54092188,867.6885986,79.06261176,120.6817689,0.452182621
4,0,10.38142922,868.0855103,77.57848106,107.3637265,0.46479556
5,0,10.53984228,868.6981201,76.89534248,94.22640013,0.547185838
6,93,15.21950303,869.4290161,79.07790757,81.45201118,0.60242027
7,306,19.49353477,870.2112427,61.80074198,69.30622947,0.531558931
8,507,21.19033923,870.5098267,48.53150005,58.22528353,0.503029704
9,663,22.50121343,870.0973511,46.47806378,48.97048185,0.465164036
10,745,23.32884622,869.505127,45.8180964,42.76699422,0.505738854
11,781,23.66370413,868.4342651,46.56035251,41.0352078,0.589951277
12,733,23.43082513,867.4553223,48.94835778,44.30537075,0.650172353
13,616,22.69704712,866.795166,52.57936732,51.63127365,0.670049071
14,444,21.57121803,866.597229,57.39199367,61.57213198,0.632709265
15,237,19.83363386,866.6676636,67.81416463,73.05326294,0.563791335
16,24,16.26132575,866.9176636,87.84355821,85.43442927,0.498028755
17,0,14.49085109,867.6234131,91.39523909,98.34978475,0.45147267
18,0,13.78889064,868.3798218,91.56915274,111.5666871,0.590883076
19,0,13.28908902,868.8057861,90.88267156,124.9165094,0.645783365
20,0,12.83712899,869.0453491,89.03021537,138.2161002,0.579305589
21,0,12.40867527,869.1089478,87.43362879,151.1195297,0.436607361
22,0,12.02986628,869.0335693,86.60300106,162.4464116,0.343322664
23,0,11.63561445,868.6766357,86.05478042,166.8536934,0.339125305
0,0,11.23851484,868.449585,85.45607198,159.2811041,0.365821928
1,0,10.8883372,868.3865356,84.02972361,147.2115238,0.365561157
2,0,10.58780227,868.2579346,82.04677656,134.1309834,0.306577832
3,0,10.32345697,868.4951172,80.39218652,120.8008604,0.24165684
4,0,10.14225242,868.9349976,78.2347685,107.4880905,0.194091231
5,0,10.27050181,869.6033936,77.3673851,94.36347094,0.205589786
6,90,15.11070917,870.354126,82.72625982,81.6089026,0.270402938
7,303,18.74979127,871.1279297,62.00404548,69.49094151,0.145500004
8,506,21.22574967,871.37146,38.5834801,58.44684433,0.219937786
9,663,22.24701432,870.9628906,37.32296261,49.23657386,0.481646746
10,758,22.89185742,870.2492065,36.62276993,43.07493006,0.601562142
11,782,23.10307469,869.4370117,37.42204111,41.35961373,0.687131286
12,733,22.89101616,868.7729492,39.25504916,44.60916169,0.736916959
13,616,22.27985669,868.1976318,41.93343363,51.8948714,0.735196412
14,443,21.21198442,867.8760986,45.91106948,61.79578231,0.691916168
15,235,19.28086334,867.8535767,57.37787535,73.24446588,0.648393273
16,25,15.5343001,868.1413574,80.5612724,85.60121309,0.560100913
17,0,13.76887689,868.6716309,86.68281804,98.49940057,0.305958241
18,0,13.06137893,869.2247314,86.03450328,111.7057877,0.363358706
19,0,12.65112855,869.5600586,85.21214965,125.0526033,0.53656584
20,0,12.29245521,869.713623,84.1294187,138.3601268,0.506392658
21,0,11.94293464,869.9937134,83.68030109,151.2926174,0.384251893
22,0,11.5714589,869.7454224,83.39492609,162.6967117,0.29527095
23,0,11.19286601,869.5137939,83.41143848,167.1705268,0.322772503
0,0,17.21087455,866.5689087,79.96582032,151.6684547,1.036565661
1,0,17.21785412,866.4763184,77.31029879,142.045668,1.064403653
2,0,17.15636129,866.2293701,76.06584828,130.1437627,1.053990841
3,0,17.07525316,866.4799805,75.60798589,117.2999976,1.045817137
4,0,17.11060951,866.8712158,75.24857681,104.0649591,1.048112392
5,0,17.3445222,867.5358887,74.82508839,90.71439643,1.05174911
6,62,18.27755254,868.2481689,73.68226252,77.46142752,1.01255393
7,187,20.0025769,868.7506714,69.97628272,64.52070367,0.857532144
8,342,21.97193278,868.8088379,61.81504398,52.25039328,0.683504939
9,501,23.72083109,868.6162109,51.29987209,41.3440117,0.90146327
10,345,25.21023819,868.2087402,46.57014143,33.24159679,0.993942678
11,455,25.49373607,867.5248413,47.53769419,30.3225551,0.985079527
12,358,25.22709036,866.7196045,50.57720614,33.96164055,0.933653593
13,411,24.59813583,866.2321777,53.98188345,42.49740472,0.879113495
14,373,23.61329626,866.0184326,58.3066562,53.6185548,0.860894561
15,147,22.28119885,866.3554688,64.32847469,65.99703115,0.808397472
16,39,20.20856577,866.9526978,76.04871499,78.9953876,0.661791265
17,0,18.39786222,867.6970215,89.06493136,92.28328139,0.591334105
18,0,17.98185435,868.7328491,88.25078534,105.6434315,0.768317401
19,0,17.8084764,869.2643433,85.18992562,118.8745254,0.941816449
20,0,17.95984757,869.6235962,81.6955079,131.6854603,1.010401368
21,0,18.27565037,869.8139648,77.52507546,143.4834057,1.020261645
22,0,18.21451777,869.6439819,75.76392938,152.7956896,1.017288089
23,0,17.98831799,869.4671631,75.50464261,156.3911757,1.008464098
0,0,17.78726177,869.2207642,75.41287943,151.9597105,0.99232012
1,0,17.58847096,868.9519043,75.50401142,142.2451587,0.980126202
2,0,17.352871,868.8154297,75.66948926,130.2890861,0.987026513
3,0,17.14322011,868.9437256,75.83132985,117.4171057,0.982301056
4,0,17.01435487,869.1410522,75.8181086,104.1701482,0.959517777
5,0,17.47978869,869.5837402,75.97024377,90.82000316,0.931409061
6,70,19.81383011,870.1159058,71.95334192,77.57725578,0.855238259
7,147,21.36302799,870.8134155,61.68346614,64.65953707,0.752302825
8,185,22.76726192,871.1303101,55.89626404,52.42874125,0.72469449
9,427,23.51003214,870.8913574,51.96553228,41.58468024,0.815876603
10,301,23.90221093,870.4871826,51.4820208,33.56612087,0.804650605
11,188,24.17804819,869.5159302,51.82177084,30.71201195,0.760153055
12,273,24.02242618,868.3693848,53.17801623,34.3452296,0.733763278
13,219,23.82488981,867.4703979,55.35618362,42.83707434,0.707223117
14,286,23.33229336,867.2877808,59.28731918,53.91771382,0.700502217
15,100,22.39843097,867.3349609,65.59476482,66.26810986,0.674018681
16,43,20.44030946,867.8538208,79.83759336,79.24945684,0.540563107
17,0,19.00857607,868.5179443,93.95143401,92.52955746,0.416265339
18,0,18.64480801,869.3668823,93.24704574,105.8904854,0.594134092
19,0,18.35545007,869.9268799,91.7851959,119.1320078,0.748882055
20,0,18.08038681,870.161438,90.9523638,131.9662349,0.792883635
21,0,17.85339362,870.0273438,90.06438499,143.8055448,0.814911366
22,0,17.61969624,869.7749023,89.05376785,153.1736,0.849119604
23,0,17.39635272,869.2503662,87.90849396,156.7752646,0.893221557
0,0,17.18348962,868.6942139,86.65602025,152.2487408,0.906255484
1,0,16.97770562,868.1842651,85.32458734,142.442578,0.894666433
2,0,16.74427185,867.8301392,84.11450433,130.4331712,0.873695374
3,0,16.60578234,868.1047363,82.96732079,117.5337814,0.851995289
4,0,16.48175582,868.3667603,82.28317114,104.275595,0.818449259
5,0,17.00882706,868.8565674,82.21669175,90.92636833,0.775856733
6,77,19.43880086,869.432251,79.79144677,77.69449504,0.695830524
7,236,20.42800936,870.0516968,67.50862933,64.8002867,0.639808774
8,187,21.84229513,869.9436035,60.36664981,52.60939606,0.805560231
9,323,23.28157602,869.5550537,54.7072791,41.82764699,0.789835095
10,320,23.82476991,869.0039063,55.1584709,33.89188271,0.800147891
11,273,23.86401107,867.9776611,58.68546367,31.10088629,0.784262002
12,342,23.30047621,866.9467163,65.52914556,34.72784483,0.746486485
13,398,22.07256008,866.2127075,75.1821159,43.17607801,0.715354681
14,359,20.89545052,866.0692749,83.88422598,54.21620524,0.647007227
15,328,19.80812987,866.1906128,91.26489813,66.53827871,0.530252576
16,44,18.83801457,866.6574707,98.32083514,79.50227379,0.406744808
17,0,18.34273414,867.28302,100,92.77420112,0.337309331
18,0,18.39105949,867.880188,100,106.1355018,0.485640794
19,0,18.28438069,868.4294434,100,119.3870448,0.577302694
20,0,17.98655274,868.7880859,100,132.2442247,0.65812695
21,0,17.6253955,868.7293701,100,144.1249013,0.68876487
22,0,17.26650924,868.4641113,100,153.5497278,0.706166446
23,0,16.92623283,868.1317749,100,157.158326,0.716823161
0,0,16.67015981,867.6270142,100,152.5354743,0.757657766
1,0,16.46932346,867.0692749,99.96829043,142.637918,0.769619107
2,0,16.27511325,866.6730957,99.5617129,130.5760425,0.756981492
3,0,16.1709287,866.7180786,98.95945074,117.6500595,0.752928317
