Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
9,519,18.12022433,869.2322998,22.22890083,58.81823723,1.06711638
10,619,19.02176071,868.6245728,23.23835986,52.21942236,1.154299021
11,625,19.17847864,867.7469482,25.4900887,49.13992228,1.197722912
12,407,18.76070504,867.0296021,28.29307359,50.23459655,1.189887047
13,356,17.78993973,866.8998413,31.80991722,55.25502387,1.148193955
14,197,16.21009515,867.0797729,36.43715245,63.26923709,1.099584579
15,111,13.35563654,867.1950073,47.39260485,73.29468169,0.981818438
16,13,8.770349272,867.5731201,69.89530681,84.60941442,0.987143278
17,0,7.589425234,868.1309204,74.6154171,96.7526458,1.057147026
18,0,7.175898216,868.5839844,73.764134,109.4306963,1.170424581
19,0,6.840697975,868.8041382,73.14530222,122.4575417,1.220285058
20,0,6.524754973,868.9332886,71.9159987,135.7012212,1.264533997
21,0,6.270666675,868.8095703,69.49302493,149.0443708,1.334658027
22,0,6.069149724,868.4147339,65.22652573,162.2847202,1.413408756
23,0,5.856071405,867.7348022,60.29002512,173.8644911,1.450848699
0,0,5.623446492,867.0841064,55.69187285,168.4621451,1.480747223
1,0,5.391807406,866.3843384,51.94013755,155.5220763,1.494890213
2,0,5.034093705,866.0075684,50.81108392,142.18495,1.482581377
3,0,4.649612754,865.7802734,50.88229483,128.8722705,1.419393182
4,0,4.225336777,866.0646973,51.73950685,115.7187028,1.362039208
5,0,3.779114206,866.4672241,52.69562178,102.8428439,1.264711142
6,0,6.606637202,867.1427002,57.83627359,90.39480062,1.163134217
7,115,12.93641144,867.8937988,60.30828716,78.62024929,0.999976456
8,360,16.09316665,868.7755127,26.10043874,67.87470237,0.971709132
9,520,17.71424886,869.0701904,21.27902446,58.74808423,1.151162624
10,614,18.20527051,868.6008911,22.82132623,52.11128736,1.28235364
11,620,18.12383115,868.2039795,25.4595591,48.99520367,1.311844707
12,262,17.65100776,867.8276367,27.90184348,50.06507121,1.259631753
13,184,16.79967072,867.6251221,30.18574541,55.07662475,1.183738828
14,166,15.38072952,867.5570679,33.7018648,63.09323197,1.137570977
15,58,12.64502138,867.4755859,43.46387371,73.12614335,0.991676748
16,14,8.024223333,867.6339111,66.82451341,84.4497161,0.934364557
17,0,6.745506971,867.9626465,73.66550632,96.6014518,0.875068367
18,0,6.153994874,868.5044556,73.53145445,109.2870871,0.884239376
19,0,5.679445835,868.9625854,72.89658998,122.3201943,0.894679844
20,0,5.232704816,869.1727905,72.22144052,135.5682278,0.924483597
21,0,4.826323679,868.9018555,71.19473872,148.912199,0.95493716
22,0,4.541217997,868.4587402,69.69936,162.1437201,1.043149471
23,0,4.386671419,867.9487305,67.36361854,173.6839181,1.175588012
0,0,4.365222393,867.4406738,64.17527179,168.4657626,1.316261172
1,0,4.443515173,866.8955078,60.10889291,155.5617985,1.414514422
2,0,4.366154151,866.0148315,56.94296561,142.2281907,1.451577663
3,0,4.215640372,865.7018433,55.47572575,128.9110512,1.405531526
4,0,4.179005973,866.1195068,56.22617843,115.7489471,1.329980493
5,0,4.1470403,866.815918,57.36811827,102.8611792,1.208606958
6,0,6.750963047,867.5144043,61.71099872,90.39751345,1.044766188
